sequence_id	is_recombinant	breakpoint_start	breakpoint_end	p_value	methods	parent_1	parent_2
EU256066.1	true	4581	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU256065.1	true	4537	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU256064.1	true	4678	11542	0.000000000000	3Seq	ref_KJ439773	ref_DQ364460
EU256062.1	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU256061.1	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU256060.1	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256059.1	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU256058.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256057.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256054.1	true	4566	11222	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU256053.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256052.1	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256051.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256050.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256049.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256048.1	true	4885	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256047.1	true	4885	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256046.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256044.1	true	4885	11103	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256043.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256041.1	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256040.1	true	4869	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256039.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256038.1	true	4869	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256037.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256036.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256035.1	true	4881	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256034.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256033.1	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256032.1	true	4917	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256031.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256030.1	true	4690	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256029.1	true	4796	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256028.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256027.1	true	4869	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256026.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256025.1	true	4849	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256024.1	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256023.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256022.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256021.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256020.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256019.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256018.1	true	4796	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256017.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256016.1	true	4914	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256015.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256014.1	true	4869	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256013.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256012.1	true	4869	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256011.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256010.1	true	4917	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256009.1	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256008.1	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256007.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256006.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256005.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256004.1	true	4919	11477	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256003.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256002.1	true	4869	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU256001.1	true	4540	11574	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU256000.1	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU255999.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255998.1	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255997.1	true	4789	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255996.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255995.1	true	4690	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255994.1	true	4794	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255993.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255992.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255991.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255990.1	true	4789	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255989.1	true	4849	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255988.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255987.1	true	4849	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255986.1	true	4917	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255985.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255984.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255983.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255982.1	true	4690	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255981.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255980.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255979.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255978.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255977.1	true	4881	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255976.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255975.1	true	4833	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255974.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255973.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255971.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255970.1	true	4813	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255969.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255968.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255966.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255965.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255964.1	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255963.1	true	4794	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255962.1	true	4563	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU255961.1	true	4587	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU255960.1	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU255958.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255957.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255956.1	true	4833	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255955.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255954.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255953.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255952.1	true	4849	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255951.1	true	4881	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255950.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255949.1	true	4789	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255948.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255947.1	true	4750	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255946.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255945.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255944.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255943.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255942.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255941.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255940.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255939.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255938.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255937.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255936.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255935.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255934.1	true	4917	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255933.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255932.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255931.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255930.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255929.1	true	4750	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255928.1	true	4849	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU255927.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155347.2	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU595697.1	true	4849	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU569723.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU569722.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU529682.1	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU529681.1	true	4750	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU529680.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU529679.1	true	4938	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU529678.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU529677.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU529676.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482888.1	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU482886.1	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU482885.1	true	4537	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU482884.1	true	4917	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482883.1	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU482882.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482881.1	true	4566	11280	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU482880.1	true	4566	11248	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU482878.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482877.1	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU482876.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482875.1	true	4540	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU482874.1	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU482873.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482872.1	true	4833	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482871.1	true	4919	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482870.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482869.1	true	4849	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482868.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482867.1	true	4849	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482866.1	true	4789	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482865.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482864.1	true	4833	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482863.1	true	4917	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482862.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482861.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482860.1	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU482859.1	true	4540	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU482858.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482857.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482856.1	true	4794	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482855.1	true	4917	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482854.1	true	4690	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482853.1	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482852.1	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482850.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482849.1	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU482848.1	true	4885	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482847.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482846.1	true	4750	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482845.1	true	4789	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482844.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482843.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482842.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482841.1	true	4805	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482840.1	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482839.1	true	4566	11248	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU482838.1	true	4789	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482837.1	true	4833	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482836.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482835.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482834.1	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482833.1	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU482832.1	true	4750	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU482831.1	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU234065.2	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155382.2	true	4566	11248	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155381.2	true	4537	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU155380.2	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155378.2	true	4794	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155377.2	true	4537	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU155376.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155375.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155374.2	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155373.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155372.2	true	4545	11558	0.000000000000	3Seq	ref_KJ439774	ref_AB677527
EU155371.2	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155370.2	true	4537	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155369.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155368.2	true	4567	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155367.2	true	4537	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155366.2	true	4540	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU155365.2	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155364.2	true	4563	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155363.2	true	4695	11542	0.000000000000	3Seq	ref_KJ439773	ref_DQ364460
EU155362.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155361.2	true	4567	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155360.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155359.2	true	4580	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155358.2	true	4540	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU155357.2	true	4540	11558	0.000000000000	3Seq	ref_KJ439774	ref_AB677527
EU155356.2	true	4564	11233	0.000000000000	3Seq	ref_KC248198	ref_AB677530
EU155355.2	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155354.2	true	4789	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155353.2	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155352.2	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155351.2	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155349.2	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155348.2	true	4690	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155346.2	true	4917	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155344.2	true	4885	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155343.2	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155342.2	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155341.2	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155340.2	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155339.2	true	4885	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155338.2	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155337.2	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155336.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155335.2	true	4563	11555	0.000000000000	3Seq	ref_KC248199	ref_AB677527
EU155334.2	true	4537	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155333.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155332.2	true	4537	11242	0.000000000000	3Seq	ref_AJ851228	ref_AB677527
EU155331.2	true	4566	11280	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155330.2	true	4566	11585	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155329.2	true	4540	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU155328.2	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155327.2	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155326.2	true	4567	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155325.2	true	4589	11284	0.000000000000	3Seq	ref_KJ439773	ref_AB677530
EU155324.2	true	4537	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155323.2	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155322.2	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155321.2	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155320.2	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155319.2	true	4849	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155318.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155317.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155316.2	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155315.2	true	4540	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU155314.2	true	4822	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155313.2	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155311.2	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155310.2	true	4789	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155309.2	true	4833	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155308.2	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155307.2	true	4540	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU155306.2	true	4573	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155305.2	true	4563	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU155304.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
EU155303.2	true	4540	11558	0.000000000000	3Seq	ref_KJ439777	ref_AB677527
EU155302.2	true	4564	11284	0.000000000000	3Seq	ref_KJ439773	ref_AB677530
EU155301.2	true	4566	11280	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155300.2	true	229	4566	0.000000000000	3Seq	ref_AB677527	ref_KC248198
EU155299.2	true	4845	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155298.2	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155297.2	true	4941	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155296.2	true	4941	11103	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155295.2	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155293.2	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155292.2	true	4794	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155291.2	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155290.2	true	4789	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155289.2	true	4796	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155288.2	true	4938	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155287.2	true	4881	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155286.2	true	4794	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155285.2	true	4885	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155284.2	true	4919	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155283.2	true	4849	11478	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155282.2	true	4849	11125	0.000000000000	3Seq	ref_AY651061	ref_JF779679
EU155281.2	true	4566	11555	0.000000000000	3Seq	ref_KC248198	ref_AB677527
EU155280.2	true	4541	11558	0.000000000000	3Seq	ref_KJ439773	ref_AB677527
